Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
173,FF,2015-04-05,98.1,-0.95,6.0,"Rosenthal, Trevor",Arismendy Alcantara,Trevor Rosenthal,strikeout,swinging_strike,,,,,11,Arismendy Alcantara strikes out swinging.,R,L,R,CHC,STL,S,2.0,,3,2,2015,-0.62,1.77,-0.31,3.59,,,,2,9,Bot,,,,,Yadier Molina,,150405_222345,3.07,-142.74,-5.05,-7.18,33.75,-9.64,3.36,1.55,,,,97.3,2352.0,5.8,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,0.0,1.0,0.0,0.0,,75,6,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Strategic,,-0.005,-0.119
174,CH,2015-04-05,86.6,-0.46,6.0,"Rosenthal, Trevor",Arismendy Alcantara,Trevor Rosenthal,,ball,,,,,12,Arismendy Alcantara strikes out swinging.,R,L,R,CHC,STL,B,,,2,2,2015,-1.29,1.48,1.38,2.97,,,,2,9,Bot,,,,,Yadier Molina,,150405_222329,7.25,-125.92,-4.01,-13.39,24.59,-17.66,3.36,1.55,,,,86.2,1774.0,5.8,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,,,,,,75,5,Changeup,0,3,0,3,3,0,0,3,Standard,Strategic,,0.0,0.038
184,FF,2015-04-05,97.4,-0.94,5.91,"Rosenthal, Trevor",Arismendy Alcantara,Trevor Rosenthal,,foul,,,,,13,Arismendy Alcantara strikes out swinging.,R,L,R,CHC,STL,S,,,2,1,2015,-1.04,1.77,-0.84,2.13,,,,2,9,Bot,,,,,Yadier Molina,,150405_222307,2.66,-141.57,-8.71,-13.22,34.79,-10.07,3.36,1.55,218.0,81.0,59.0,96.8,2461.0,6.0,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,,,,,,75,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Strategic,,0.0,-0.029
190,FF,2015-04-05,97.0,-0.96,5.96,"Rosenthal, Trevor",Arismendy Alcantara,Trevor Rosenthal,,called_strike,,,,,11,Arismendy Alcantara strikes out swinging.,R,L,R,CHC,STL,S,,,2,0,2015,-0.72,1.75,-0.87,2.8,,,,2,9,Bot,,,,,Yadier Molina,,150405_222252,1.78,-141.11,-6.92,-8.46,33.31,-10.38,3.36,1.55,,,,96.7,2299.0,6.1,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,,,,,,75,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.027
197,FF,2015-04-05,98.0,-0.81,5.84,"Rosenthal, Trevor",Arismendy Alcantara,Trevor Rosenthal,,ball,,,,,14,Arismendy Alcantara strikes out swinging.,R,L,R,CHC,STL,B,,,1,0,2015,-0.73,2.18,0.47,0.91,,,,2,9,Bot,,,,,Yadier Molina,,150405_222234,5.14,-142.03,-13.09,-8.75,33.78,-4.05,3.36,1.55,,,,97.6,,6.2,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,,,,,,75,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Strategic,,0.0,0.025
205,FF,2015-04-05,97.9,-0.73,5.8,"Rosenthal, Trevor",Arismendy Alcantara,Trevor Rosenthal,,ball,,,,,14,Arismendy Alcantara strikes out swinging.,R,L,R,CHC,STL,B,,,0,0,2015,-1.05,1.83,0.08,1.06,,,,2,9,Bot,,,,,Yadier Molina,,150405_222222,4.67,-141.94,-11.64,-13.43,33.87,-9.01,3.36,1.55,,,,96.9,2466.0,5.9,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,,,,,,75,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Strategic,,0.0,0.014
219,FF,2015-04-05,98.5,-0.85,6.09,"Rosenthal, Trevor",Mike Olt,Trevor Rosenthal,strikeout,swinging_strike,,,,,11,Mike Olt strikes out swinging.,R,R,R,CHC,STL,S,2.0,,2,2,2015,-0.4,1.82,-0.09,3.75,,,,1,9,Bot,,,,,Yadier Molina,,150405_222148,2.86,-143.31,-5.06,-3.97,34.3,-8.73,3.5,1.57,,,,97.5,2350.0,5.7,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,0.0,1.0,0.0,0.0,,74,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,-0.012,-0.137
225,FF,2015-04-05,98.1,-0.77,6.01,"Rosenthal, Trevor",Mike Olt,Trevor Rosenthal,,foul,,,,,2,Mike Olt strikes out swinging.,R,R,R,CHC,STL,S,,,2,1,2015,-0.81,1.56,-0.02,2.93,,,,1,9,Bot,,,,,Yadier Molina,,150405_222130,3.89,-142.59,-6.4,-10.05,34.94,-12.77,3.5,1.57,,,,97.1,1739.0,5.8,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,,,,,,74,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.042
243,FF,2015-04-05,97.8,-0.88,5.94,"Rosenthal, Trevor",Mike Olt,Trevor Rosenthal,,called_strike,,,,,7,Mike Olt strikes out swinging.,R,R,R,CHC,STL,S,,,2,0,2015,-0.88,1.86,-0.38,2.13,,,,1,9,Bot,,,,,Yadier Molina,,150405_222115,3.34,-142.06,-9.08,-10.85,35.5,-8.69,3.5,1.57,,,,96.8,2383.0,5.9,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,,,,,,74,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.045
245,FF,2015-04-05,95.1,-0.81,5.98,"Rosenthal, Trevor",Mike Olt,Trevor Rosenthal,,ball,,,,,14,Mike Olt strikes out swinging.,R,R,R,CHC,STL,B,,,1,0,2015,-0.41,1.8,1.63,1.53,,,,1,9,Bot,,,,,Yadier Molina,,150405_222057,7.34,-137.9,-10.12,-3.85,31.82,-10.75,3.5,1.57,,,,93.9,2416.0,5.7,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,,,,,,74,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.045
260,CU,2015-04-05,78.9,-0.65,6.43,"Rosenthal, Trevor",Mike Olt,Trevor Rosenthal,,ball,,,,,12,Mike Olt strikes out swinging.,R,R,R,CHC,STL,B,,,0,0,2015,0.79,0.17,0.96,4.63,,,,1,9,Bot,,,,,Yadier Molina,,150405_222045,1.68,-114.95,3.04,8.86,21.06,-32.42,3.5,1.57,,,,77.9,2244.0,5.3,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,,,,,,74,1,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.024
267,FF,2015-04-05,98.4,-0.94,5.85,"Rosenthal, Trevor",Chris Coghlan,Trevor Rosenthal,strikeout,called_strike,,,,,7,Chris Coghlan called out on strikes.,R,L,R,CHC,STL,S,2.0,,2,2,2015,-0.56,1.68,-0.67,1.81,,,,0,9,Bot,,,,,Yadier Molina,,150405_222017,1.87,-142.91,-9.4,-6.29,36.3,-10.91,3.27,1.47,,,,97.5,2368.0,6.0,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,0.0,1.0,0.0,0.0,,73,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Strategic,,-0.021,-0.201
279,CH,2015-04-05,87.2,-0.69,5.88,"Rosenthal, Trevor",Chris Coghlan,Trevor Rosenthal,,ball,,,,,8,Chris Coghlan called out on strikes.,R,L,R,CHC,STL,B,,,1,2,2015,-1.42,1.19,-0.14,1.45,,,,0,9,Bot,,,,,Yadier Molina,,150405_222001,4.43,-126.68,-6.94,-15.14,25.54,-20.89,3.27,1.47,,,,86.7,1683.0,5.9,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,,,,,,73,4,Changeup,0,3,0,3,3,0,0,3,Standard,Strategic,,0.0,0.036
290,CH,2015-04-05,86.2,-0.63,6.11,"Rosenthal, Trevor",Chris Coghlan,Trevor Rosenthal,,called_strike,,,,,11,Chris Coghlan called out on strikes.,R,L,R,CHC,STL,S,,,1,1,2015,-1.55,1.05,-0.18,3.39,,,,0,9,Bot,,,,,Yadier Molina,,150405_221940,4.38,-125.45,-2.14,-16.12,26.82,-22.68,3.15,1.55,,,,85.6,1453.0,5.8,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,,,,,,73,3,Changeup,0,3,0,3,3,0,0,3,Standard,Strategic,,0.0,-0.05
299,FF,2015-04-05,96.9,-0.7,5.93,"Rosenthal, Trevor",Chris Coghlan,Trevor Rosenthal,,ball,,,,,14,Chris Coghlan called out on strikes.,R,L,R,CHC,STL,B,,,0,1,2015,-0.48,1.78,1.74,2.17,,,,0,9,Bot,,,,,Yadier Molina,,150405_221924,7.63,-140.6,-8.56,-4.98,33.99,-10.24,3.27,1.47,,,,96.7,2363.0,6.3,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,,,,,,73,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Strategic,,0.0,0.023
304,FF,2015-04-05,95.6,-0.9,5.88,"Rosenthal, Trevor",Chris Coghlan,Trevor Rosenthal,,called_strike,,,,,7,Chris Coghlan called out on strikes.,R,L,R,CHC,STL,S,,,0,0,2015,-0.83,1.47,-0.73,1.75,,,,0,9,Bot,,,,,Yadier Molina,,150405_221900,2.24,-138.9,-8.63,-9.74,31.79,-14.82,3.27,1.47,,,,94.6,2336.0,5.7,413661,572096,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Jon Jay,Peter Bourjos,Jason Heyward,50,,,,,,,,73,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Strategic,,0.0,-0.032
159,FF,2015-04-05,94.7,-1.93,5.7,"Rondon, Hector",Jhonny Peralta,Hector Rondon,field_out,hit_into_play,,,,,2,Jhonny Peralta flies out to center fielder Dexter Fowler.,R,R,R,CHC,STL,X,8.0,fly_ball,0,1,2015,-0.64,1.77,-0.16,3.17,Peter Bourjos,,,2,9,Top,113.45,98.18,,,Miguel Montero,,150405_221616,6.06,-137.64,-4.77,-6.93,33.16,-11.24,3.68,1.73,,98.6,46.0,,2088.0,6.5,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,0.02,0.03,0.0,1.0,0.0,0.0,3.0,72,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.006,-0.33
163,FF,2015-04-05,93.7,-1.99,5.69,"Rondon, Hector",Jhonny Peralta,Hector Rondon,,swinging_strike,,,,,2,Jhonny Peralta flies out to center fielder Dexter Fowler.,R,R,R,CHC,STL,S,,,0,0,2015,-0.79,1.7,-0.21,3.59,,,Peter Bourjos,2,9,Top,,,,,Miguel Montero,,150405_221538,6.41,-136.24,-3.28,-8.87,32.38,-12.66,3.68,1.73,,,,,2085.0,6.3,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,72,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Strategic,Standard,,-0.003,-0.035
172,SL,2015-04-05,84.8,-2.0,5.59,"Rondon, Hector",Matt Holliday,Hector Rondon,walk,ball,,,,,14,Matt Holliday walks.,R,R,R,CHC,STL,B,,,3,2,2015,0.39,0.17,1.21,0.81,,,,2,9,Top,,,,,Miguel Montero,,150405_221456,6.6,-123.26,-4.9,5.64,27.19,-32.39,3.67,1.82,,,,,2430.0,5.9,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,0.7,1.0,0.0,0.0,,71,7,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,-0.002,0.104
179,SL,2015-04-05,85.8,-1.8,5.48,"Rondon, Hector",Matt Holliday,Hector Rondon,,ball,,,,,14,Matt Holliday walks.,R,R,R,CHC,STL,B,,,2,2,2015,0.29,0.56,2.46,0.03,,,,2,9,Top,,,,,Miguel Montero,,150405_221432,9.45,-124.37,-7.56,4.67,26.95,-28.21,3.67,1.82,,,,84.7,2444.0,5.8,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,71,6,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.038
185,SL,2015-04-05,85.7,-2.02,5.51,"Rondon, Hector",Matt Holliday,Hector Rondon,,ball,,,,,14,Matt Holliday walks.,R,R,R,CHC,STL,B,,,1,2,2015,0.09,-0.03,1.29,0.41,,,,2,9,Top,,,,,Miguel Montero,,150405_221409,7.62,-124.44,-5.44,2.42,26.86,-34.62,3.67,1.82,,,,84.8,704.0,5.9,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,71,5,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.014
195,FF,2015-04-05,96.0,-1.67,5.73,"Rondon, Hector",Matt Holliday,Hector Rondon,,foul,,,,,12,Matt Holliday walks.,R,R,R,CHC,STL,S,,,1,2,2015,-1.15,1.59,0.85,3.04,,,,2,9,Top,,,,,Miguel Montero,,150405_221349,9.51,-139.36,-4.96,-14.26,34.6,-13.26,3.67,1.82,,,,95.2,2043.0,6.0,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,71,4,4-Seam Fastball,0,3,3,0,3,0,3,0,,,,0.0,0.0
200,SI,2015-04-05,94.9,-2.23,5.78,"Rondon, Hector",Matt Holliday,Hector Rondon,,ball,,,,,11,Matt Holliday walks.,R,R,R,CHC,STL,B,,,0,2,2015,-1.13,0.99,-1.53,4.5,,,,2,9,Top,,,,,Miguel Montero,,150405_221330,4.39,-138.08,0.53,-13.65,35.45,-21.59,3.67,1.82,,,,94.1,2076.0,6.0,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,71,3,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.007
213,FF,2015-04-05,95.5,-1.93,5.67,"Rondon, Hector",Matt Holliday,Hector Rondon,,foul,,,,,5,Matt Holliday walks.,R,R,R,CHC,STL,S,,,0,1,2015,-0.93,1.55,0.1,2.96,,,,2,9,Top,,,,,Miguel Montero,,150405_221303,7.6,-138.72,-4.93,-11.25,31.44,-13.73,3.67,1.82,319.0,91.9,40.0,95.5,2071.0,6.2,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,71,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.022
215,SL,2015-04-05,84.5,-1.98,5.85,"Rondon, Hector",Matt Holliday,Hector Rondon,,swinging_strike,,,,,6,Matt Holliday walks.,R,R,R,CHC,STL,S,,,0,0,2015,0.57,0.27,0.35,2.89,,,,2,9,Top,,,,,Miguel Montero,,150405_221247,4.08,-122.98,-0.71,7.65,25.73,-31.35,3.67,1.82,,,,83.8,2330.0,5.8,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,71,1,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.016
230,FF,2015-04-05,96.1,-1.65,5.6,"Rondon, Hector",Jason Heyward,Hector Rondon,field_out,hit_into_play,,,,,12,Jason Heyward lines out softly to shortstop Starlin Castro.,R,L,R,CHC,STL,X,6.0,line_drive,1,1,2015,-1.0,1.87,0.84,2.89,,,,1,9,Top,121.2,146.66,,,Miguel Montero,,150405_221201,9.02,-139.45,-5.68,-12.13,36.0,-9.55,3.45,1.59,177.0,61.7,23.0,95.4,2150.0,6.2,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,0.533,0.48,0.0,1.0,0.0,0.0,4.0,70,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.003,-0.147
237,SI,2015-04-05,94.8,-2.0,5.65,"Rondon, Hector",Jason Heyward,Hector Rondon,,called_strike,,,,,13,Jason Heyward lines out softly to shortstop Starlin Castro.,R,L,R,CHC,STL,S,,,1,0,2015,-1.43,1.18,-1.0,2.33,,,,1,9,Top,,,,,Miguel Montero,,150405_221146,6.0,-137.83,-5.48,-17.79,33.29,-19.12,3.45,1.59,,,,94.2,1962.0,6.0,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,70,2,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.031
247,FF,2015-04-05,95.0,-1.71,5.65,"Rondon, Hector",Jason Heyward,Hector Rondon,,ball,,,,,12,Jason Heyward lines out softly to shortstop Starlin Castro.,R,L,R,CHC,STL,B,,,0,0,2015,-0.65,1.78,1.22,2.8,,,,1,9,Top,,,,,Miguel Montero,,150405_221133,9.23,-137.87,-5.66,-7.1,33.75,-11.11,3.45,1.59,,,,94.7,2078.0,6.3,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,70,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.024
255,FF,2015-04-05,94.8,-1.9,5.62,"Rondon, Hector",Matt Carpenter,Hector Rondon,field_out,hit_into_play,,,,,4,Matt Carpenter flies out to left fielder Chris Coghlan.,R,L,R,CHC,STL,X,7.0,fly_ball,3,2,2015,-0.88,1.27,-0.28,2.66,,,,0,9,Top,81.9,89.09,,,Miguel Montero,,150405_221055,6.29,-137.86,-4.71,-10.3,34.28,-17.91,3.56,1.72,,94.4,35.0,,2086.0,6.4,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,0.1,0.175,0.0,1.0,0.0,0.0,3.0,69,6,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.003,-0.29
266,SL,2015-04-05,85.2,-2.13,5.53,"Rondon, Hector",Matt Carpenter,Hector Rondon,,ball,,,,,14,Matt Carpenter flies out to left fielder Chris Coghlan.,R,L,R,CHC,STL,B,,,2,2,2015,-0.19,-0.12,1.13,-0.91,,,,0,9,Top,,,,,Miguel Montero,,150405_221029,8.03,-123.53,-8.29,-0.66,27.87,-35.46,3.56,1.72,,,,,,6.1,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,69,5,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.089
274,FF,2015-04-05,97.1,-1.72,5.56,"Rondon, Hector",Matt Carpenter,Hector Rondon,,ball,,,,,14,Matt Carpenter flies out to left fielder Chris Coghlan.,R,L,R,CHC,STL,B,,,1,2,2015,-1.31,1.8,1.3,1.6,,,,0,9,Top,,,,,Miguel Montero,,150405_221010,11.33,-140.67,-9.08,-16.62,37.3,-10.11,3.56,1.72,,,,,2193.0,6.2,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,69,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.036
286,FF,2015-04-05,96.1,-2.15,5.77,"Rondon, Hector",Matt Carpenter,Hector Rondon,,ball,,,,,11,Matt Carpenter flies out to left fielder Chris Coghlan.,R,L,R,CHC,STL,B,,,0,2,2015,-0.67,1.8,-1.24,3.55,,,,0,9,Top,,,,,Miguel Montero,,150405_220951,3.87,-139.79,-4.26,-7.57,33.83,-10.15,3.56,1.72,,,,,2100.0,5.8,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,69,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,0.018
301,SI,2015-04-05,96.0,-2.0,5.61,"Rondon, Hector",Matt Carpenter,Hector Rondon,,foul,,,,,7,Matt Carpenter flies out to left fielder Chris Coghlan.,R,L,R,CHC,STL,S,,,0,1,2015,-1.66,1.15,-0.33,1.69,,,,0,9,Top,,,,,Miguel Montero,,150405_220927,8.5,-139.37,-7.25,-21.5,33.62,-19.12,3.56,1.72,,79.8,37.0,,1920.0,6.5,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,69,2,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.046
305,FF,2015-04-05,95.0,-1.96,5.7,"Rondon, Hector",Matt Carpenter,Hector Rondon,,called_strike,,,,,9,Matt Carpenter flies out to left fielder Chris Coghlan.,R,L,R,CHC,STL,S,,,0,0,2015,-1.22,1.86,0.35,2.26,,,,0,9,Top,,,,,Miguel Montero,,150405_220910,9.06,-137.85,-7.55,-15.09,30.35,-9.84,3.56,1.72,,,,,2100.0,6.2,413661,444468,471083,Anthony Rizzo,Arismendy Alcantara,Mike Olt,Starlin Castro,Chris Coghlan,Dexter Fowler,Jorge Soler,50,,,,,,,,69,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.0,-0.032
154,SL,2015-04-05,87.0,-2.04,5.66,"Walden, Jordan",Starlin Castro,Jordan Walden,strikeout,swinging_strike_blocked,,,,,14,Starlin Castro strikes out swinging.,R,R,R,CHC,STL,S,2.0,,1,2,2015,0.24,0.45,0.52,0.47,,,Anthony Rizzo,2,8,Bot,,,,,Yadier Molina,,150405_220627,5.52,-126.35,-7.07,4.34,25.81,-29.3,3.37,1.54,,,,89.0,2410.0,7.5,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,0.0,1.0,0.0,0.0,,68,4,Slider,0,3,0,3,3,0,0,3,Standard,Standard,,-0.021,-0.152
158,FF,2015-04-05,95.5,-1.84,5.76,"Walden, Jordan",Starlin Castro,Jordan Walden,,foul,,,,,5,Starlin Castro strikes out swinging.,R,R,R,CHC,STL,S,,,1,1,2015,-1.3,1.33,0.12,2.35,,,Anthony Rizzo,2,8,Bot,,,,,Yadier Molina,,150405_220600,8.32,-138.69,-6.2,-16.21,33.72,-16.9,3.37,1.54,243.0,74.3,45.0,97.6,2650.0,7.6,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,68,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.06
162,FF,2015-04-05,94.4,-1.89,5.73,"Walden, Jordan",Starlin Castro,Jordan Walden,,foul,,,,,5,Starlin Castro strikes out swinging.,R,R,R,CHC,STL,S,,,1,0,2015,-1.21,1.97,0.0,2.62,,,Anthony Rizzo,2,8,Bot,,,,,Yadier Molina,,150405_220532,7.78,-137.08,-6.71,-14.56,34.08,-8.96,3.37,1.54,,,,96.2,2580.0,7.5,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,68,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,-0.044
170,FF,2015-04-05,95.6,-1.96,5.7,"Walden, Jordan",Starlin Castro,Jordan Walden,,ball,,,,,14,Starlin Castro strikes out swinging.,R,R,R,CHC,STL,B,,,0,0,2015,-1.5,1.62,0.45,1.23,,,Anthony Rizzo,2,8,Bot,,,,,Yadier Molina,,150405_220512,10.02,-138.54,-9.71,-18.9,35.45,-13.14,3.37,1.54,,,,96.8,2622.0,7.4,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,,,,,,68,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,,0.0,0.032
180,CH,2015-04-05,86.8,-2.77,5.24,"Walden, Jordan",Anthony Rizzo,Jordan Walden,walk,ball,,,,,13,Anthony Rizzo walks.,R,L,R,CHC,STL,B,,,3,2,2015,-1.66,0.93,-0.81,0.99,,,,2,8,Bot,,,,,Yadier Molina,,150405_220434,8.44,-126.08,-5.79,-17.66,25.46,-23.87,3.59,1.66,,,,89.1,1542.0,7.7,413661,477229,425877,Matt Adams,Kolten Wong,Matt Carpenter,Jhonny Peralta,Matt Holliday,Jon Jay,Jason Heyward,50,,,0.7,1.0,0.0,0.0,,67,6,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,,0.013,0.104
